;ID;Level;ISO1_3N;ISO1_3C;ISO1_2C;ISO2;ISO2_UID;FIPS;NUTS;AGS;IBGE;ZCTA;Longitude;Latitude;Population;Admin;Admin0;Admin1;Admin2;Admin3;NameID;Date;Cases;Cases_New;Type;Age;Sex;Source
665;DE50;NUTS2;276;DEU;DE;HB;DE-HB;NA;DE50;NA;NA;NA;8.67;53.34;682986;2;Germany;Bremen;Bremen;;Bremen, Bremen, Germany;29/12/2020;221;3;Deaths;Total;Total;RKI
666;DE501;NUTS3;276;DEU;DE;HB;DE-HB;NA;DE501;4011;NA;NA;8.78;53.12;569352;3;Germany;Bremen;Bremen;Bremen, Kreisfreie Stadt;Bremen, Kreisfreie Stadt, Bremen, Bremen, Germany;29/12/2020;194;3;Deaths;Total;Total;RKI
667;DE6;NUTS1;276;DEU;DE;HH;DE-HH;NA;DE6;NA;NA;NA;9.99;53.55;1841179;1;Germany;Hamburg;;;Hamburg, Germany;29/12/2020;813;6;Deaths;Total;Total;RKI
668;DE60;NUTS2;276;DEU;DE;HH;DE-HH;NA;DE60;NA;NA;NA;9.9;53.55;1841179;2;Germany;Hamburg;Hamburg;;Hamburg, Hamburg, Germany;29/12/2020;813;6;Deaths;Total;Total;RKI
669;DE600;NUTS3;276;DEU;DE;HH;DE-HH;NA;DE600;2000;NA;NA;9.9;53.55;1841179;3;Germany;Hamburg;Hamburg;Hamburg;Hamburg, Hamburg, Hamburg, Germany;29/12/2020;813;6;Deaths;Total;Total;RKI
670;DE7;NUTS1;276;DEU;DE;HE;DE-HE;NA;DE7;NA;NA;NA;9.16;50.65;6265809;1;Germany;Hessen;;;Hessen, Germany;29/12/2020;3463;53;Deaths;Total;Total;RKI
671;DE71;NUTS2;276;DEU;DE;HE;DE-HE;NA;DE71;NA;NA;NA;8.66;50.09;3998724;2;Germany;Hessen;Darmstadt;;Darmstadt, Hessen, Germany;29/12/2020;2327;32;Deaths;Total;Total;RKI
672;DE712;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE712;6412;NA;NA;8.64;50.12;753056;3;Germany;Hessen;Darmstadt;Frankfurt am Main, Kreisfreie Stadt;Frankfurt am Main, Kreisfreie Stadt, Darmstadt, Hessen, Germany;29/12/2020;400;2;Deaths;Total;Total;RKI
673;DE713;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE713;6413;NA;NA;8.78;50.09;128744;3;Germany;Hessen;Darmstadt;Offenbach am Main, Kreisfreie Stadt;Offenbach am Main, Kreisfreie Stadt, Darmstadt, Hessen, Germany;29/12/2020;90;3;Deaths;Total;Total;RKI
674;DE715;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE715;6431;NA;NA;8.66;49.62;269694;3;Germany;Hessen;Darmstadt;Bergstrasse;Bergstrasse, Darmstadt, Hessen, Germany;29/12/2020;133;5;Deaths;Total;Total;RKI
675;DE716;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE716;6432;NA;NA;8.8;49.86;297399;3;Germany;Hessen;Darmstadt;Darmstadt-Dieburg;Darmstadt-Dieburg, Darmstadt, Hessen, Germany;29/12/2020;137;1;Deaths;Total;Total;RKI
676;DE717;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE717;6433;NA;NA;8.47;49.9;274526;3;Germany;Hessen;Darmstadt;Gross-Gerau;Gross-Gerau, Darmstadt, Hessen, Germany;29/12/2020;141;3;Deaths;Total;Total;RKI
677;DE718;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE718;6434;NA;NA;8.5;50.28;236564;3;Germany;Hessen;Darmstadt;Hochtaunuskreis;Hochtaunuskreis, Darmstadt, Hessen, Germany;29/12/2020;106;1;Deaths;Total;Total;RKI
678;DE719;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE719;6435;NA;NA;9.29;50.24;418950;3;Germany;Hessen;Darmstadt;Main-Kinzig-Kreis;Main-Kinzig-Kreis, Darmstadt, Hessen, Germany;29/12/2020;275;3;Deaths;Total;Total;RKI
679;DE71A;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE71A;6436;NA;NA;8.43;50.1;237735;3;Germany;Hessen;Darmstadt;Main-Taunus-Kreis;Main-Taunus-Kreis, Darmstadt, Hessen, Germany;29/12/2020;100;2;Deaths;Total;Total;RKI
680;DE71B;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE71B;6437;NA;NA;8.98;49.67;96798;3;Germany;Hessen;Darmstadt;Odenwaldkreis;Odenwaldkreis, Darmstadt, Hessen, Germany;29/12/2020;131;3;Deaths;Total;Total;RKI
681;DE71C;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE71C;6438;NA;NA;8.81;50.02;354092;3;Germany;Hessen;Darmstadt;Offenbach, Landkreis;Offenbach, Landkreis, Darmstadt, Hessen, Germany;29/12/2020;258;2;Deaths;Total;Total;RKI
682;DE71D;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE71D;6439;NA;NA;8.08;50.14;187157;3;Germany;Hessen;Darmstadt;Rheingau-Taunus-Kreis;Rheingau-Taunus-Kreis, Darmstadt, Hessen, Germany;29/12/2020;101;1;Deaths;Total;Total;RKI
683;DE71E;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE71E;6440;NA;NA;8.91;50.35;306460;3;Germany;Hessen;Darmstadt;Wetteraukreis;Wetteraukreis, Darmstadt, Hessen, Germany;29/12/2020;245;6;Deaths;Total;Total;RKI
684;DE72;NUTS2;276;DEU;DE;HE;DE-HE;NA;DE72;NA;NA;NA;8.74;50.64;1047262;2;Germany;Hessen;Giessen;;Giessen, Hessen, Germany;29/12/2020;530;4;Deaths;Total;Total;RKI
685;DE721;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE721;6531;NA;NA;8.81;50.57;268876;3;Germany;Hessen;Giessen;Giessen, Landkreis;Giessen, Landkreis, Giessen, Hessen, Germany;29/12/2020;146;1;Deaths;Total;Total;RKI
686;DE722;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE722;6532;NA;NA;8.37;50.65;253777;3;Germany;Hessen;Giessen;Lahn-Dill-Kreis;Lahn-Dill-Kreis, Giessen, Hessen, Germany;29/12/2020;89;1;Deaths;Total;Total;RKI
687;DE723;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE723;6533;NA;NA;8.2;50.43;172083;3;Germany;Hessen;Giessen;Limburg-Weilburg;Limburg-Weilburg, Giessen, Hessen, Germany;29/12/2020;100;1;Deaths;Total;Total;RKI
688;DE724;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE724;6534;NA;NA;8.74;50.84;246648;3;Germany;Hessen;Giessen;Marburg-Biedenkopf;Marburg-Biedenkopf, Giessen, Hessen, Germany;29/12/2020;135;1;Deaths;Total;Total;RKI
689;DE73;NUTS2;276;DEU;DE;HE;DE-HE;NA;DE73;NA;NA;NA;9.46;51.19;1219823;2;Germany;Hessen;Kassel;;Kassel, Hessen, Germany;29/12/2020;606;17;Deaths;Total;Total;RKI
690;DE731;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE731;6611;NA;NA;9.46;51.31;201585;3;Germany;Hessen;Kassel;Kassel, Kreisfreie Stadt;Kassel, Kreisfreie Stadt, Kassel, Hessen, Germany;29/12/2020;94;5;Deaths;Total;Total;RKI
691;DE732;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE732;6631;NA;NA;9.76;50.56;222584;3;Germany;Hessen;Kassel;Fulda;Fulda, Kassel, Hessen, Germany;29/12/2020;113;3;Deaths;Total;Total;RKI
692;DE733;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE733;6632;NA;NA;9.75;50.91;120829;3;Germany;Hessen;Kassel;Hersfeld-Rotenburg;Hersfeld-Rotenburg, Kassel, Hessen, Germany;29/12/2020;53;1;Deaths;Total;Total;RKI
693;DE734;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE734;6633;NA;NA;9.41;51.4;236633;3;Germany;Hessen;Kassel;Kassel, Landkreis;Kassel, Landkreis, Kassel, Hessen, Germany;29/12/2020;101;1;Deaths;Total;Total;RKI
694;DE735;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE735;6634;NA;NA;9.37;51.02;180222;3;Germany;Hessen;Kassel;Schwalm-Eder-Kreis;Schwalm-Eder-Kreis, Kassel, Hessen, Germany;29/12/2020;137;4;Deaths;Total;Total;RKI
695;DE736;NUTS3;276;DEU;DE;HE;DE-HE;NA;DE736;6635;NA;NA;8.89;51.19;156953;3;Germany;Hessen;Kassel;Waldeck-Frankenberg;Waldeck-Frankenberg, Kassel, Hessen, Germany;29/12/2020;55;3;Deaths;Total;Total;RKI
696;DE8;NUTS1;276;DEU;DE;MV;DE-MV;NA;DE8;NA;NA;NA;12.43;53.61;1609675;1;Germany;Mecklenburg-Vorpommern;;;Mecklenburg-Vorpommern, Germany;29/12/2020;216;12;Deaths;Total;Total;RKI
697;DE80;NUTS2;276;DEU;DE;MV;DE-MV;NA;DE80;NA;NA;NA;12.11;53.84;1609675;2;Germany;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern;;Mecklenburg-Vorpommern, Mecklenburg-Vorpommern, Germany;29/12/2020;216;12;Deaths;Total;Total;RKI
698;DE80J;NUTS3;276;DEU;DE;MV;DE-MV;NA;DE80J;13071;NA;NA;13;53.54;259130;3;Germany;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern;Mecklenburgische Seenplatte;Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, Mecklenburg-Vorpommern, Germany;29/12/2020;27;1;Deaths;Total;Total;RKI
699;DE80L;NUTS3;276;DEU;DE;MV;DE-MV;NA;DE80L;13073;NA;NA;12.82;54.3;224684;3;Germany;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern;Vorpommern-Rugen;Vorpommern-Rugen, Mecklenburg-Vorpommern, Mecklenburg-Vorpommern, Germany;29/12/2020;27;5;Deaths;Total;Total;RKI
700;DE80N;NUTS3;276;DEU;DE;MV;DE-MV;NA;DE80N;13075;NA;NA;13.93;53.79;236697;3;Germany;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern;Vorpommern-Greifswald;Vorpommern-Greifswald, Mecklenburg-Vorpommern, Mecklenburg-Vorpommern, Germany;29/12/2020;51;1;Deaths;Total;Total;RKI
701;DE80O;NUTS3;276;DEU;DE;MV;DE-MV;NA;DE80O;13076;NA;NA;11.53;53.45;212618;3;Germany;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern;Ludwigslust-Parchim;Ludwigslust-Parchim, Mecklenburg-Vorpommern, Mecklenburg-Vorpommern, Germany;29/12/2020;39;5;Deaths;Total;Total;RKI
702;DE9;NUTS1;276;DEU;DE;NI;DE-NI;NA;DE9;NA;NA;NA;9.85;52.64;7982448;1;Germany;Niedersachsen;;;Niedersachsen, Germany;29/12/2020;2288;29;Deaths;Total;Total;RKI
703;DE91;NUTS2;276;DEU;DE;NI;DE-NI;NA;DE91;NA;NA;NA;10.46;52.19;1596396;2;Germany;Niedersachsen;Braunschweig;;Braunschweig, Niedersachsen, Germany;29/12/2020;466;6;Deaths;Total;Total;RKI
704;DE916;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE916;3153;NA;NA;10.4;51.87;137014;3;Germany;Niedersachsen;Braunschweig;Goslar;Goslar, Braunschweig, Niedersachsen, Germany;29/12/2020;41;2;Deaths;Total;Total;RKI
705;DE917;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE917;3154;NA;NA;10.89;52.26;91307;3;Germany;Niedersachsen;Braunschweig;Helmstedt;Helmstedt, Braunschweig, Niedersachsen, Germany;29/12/2020;27;4;Deaths;Total;Total;RKI
706;DE92;NUTS2;276;DEU;DE;NI;DE-NI;NA;DE92;NA;NA;NA;9.39;52.29;2149805;2;Germany;Niedersachsen;Hannover;;Hannover, Niedersachsen, Germany;29/12/2020;653;8;Deaths;Total;Total;RKI
707;DE923;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE923;3252;NA;NA;9.39;52.1;148559;3;Germany;Niedersachsen;Hannover;Hameln-Pyrmont;Hameln-Pyrmont, Hannover, Niedersachsen, Germany;29/12/2020;35;1;Deaths;Total;Total;RKI
708;DE925;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE925;3254;NA;NA;9.94;52.09;276594;3;Germany;Niedersachsen;Hannover;Hildesheim;Hildesheim, Hannover, Niedersachsen, Germany;29/12/2020;100;3;Deaths;Total;Total;RKI
709;DE927;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE927;3256;NA;NA;9.11;52.61;121386;3;Germany;Niedersachsen;Hannover;Nienburg (Weser);Nienburg (Weser), Hannover, Niedersachsen, Germany;29/12/2020;27;1;Deaths;Total;Total;RKI
710;DE929;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE929;3241;NA;NA;9.73;52.37;1157624;3;Germany;Niedersachsen;Hannover;Region Hannover;Region Hannover, Hannover, Niedersachsen, Germany;29/12/2020;385;3;Deaths;Total;Total;RKI
711;DE93;NUTS2;276;DEU;DE;NI;DE-NI;NA;DE93;NA;NA;NA;9.77;53.23;1710914;2;Germany;Niedersachsen;Luneburg;;Luneburg, Niedersachsen, Germany;29/12/2020;391;9;Deaths;Total;Total;RKI
712;DE931;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE931;3351;NA;NA;10.1;52.71;178936;3;Germany;Niedersachsen;Luneburg;Celle;Celle, Luneburg, Niedersachsen, Germany;29/12/2020;33;2;Deaths;Total;Total;RKI
713;DE932;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE932;3352;NA;NA;8.81;53.62;198213;3;Germany;Niedersachsen;Luneburg;Cuxhaven;Cuxhaven, Luneburg, Niedersachsen, Germany;29/12/2020;40;1;Deaths;Total;Total;RKI
714;DE936;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE936;3356;NA;NA;8.81;53.25;113517;3;Germany;Niedersachsen;Luneburg;Osterholz;Osterholz, Luneburg, Niedersachsen, Germany;29/12/2020;36;1;Deaths;Total;Total;RKI
715;DE937;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE937;3357;NA;NA;9.31;53.25;163455;3;Germany;Niedersachsen;Luneburg;Rotenburg (Wumme);Rotenburg (Wumme), Luneburg, Niedersachsen, Germany;29/12/2020;43;1;Deaths;Total;Total;RKI
716;DE938;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE938;3358;NA;NA;9.77;52.93;139755;3;Germany;Niedersachsen;Luneburg;Heidekreis;Heidekreis, Luneburg, Niedersachsen, Germany;29/12/2020;50;2;Deaths;Total;Total;RKI
717;DE939;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE939;3359;NA;NA;9.44;53.65;203102;3;Germany;Niedersachsen;Luneburg;Stade;Stade, Luneburg, Niedersachsen, Germany;29/12/2020;55;2;Deaths;Total;Total;RKI
718;DE94;NUTS2;276;DEU;DE;NI;DE-NI;NA;DE94;NA;NA;NA;8.02;53.14;2525333;2;Germany;Niedersachsen;Weser-Ems;;Weser-Ems, Niedersachsen, Germany;29/12/2020;778;6;Deaths;Total;Total;RKI
719;DE941;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE941;3401;NA;NA;8.65;53.05;77607;3;Germany;Niedersachsen;Weser-Ems;Delmenhorst, Kreisfreie Stadt;Delmenhorst, Kreisfreie Stadt, Weser-Ems, Niedersachsen, Germany;29/12/2020;34;2;Deaths;Total;Total;RKI
720;DE943;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE943;3403;NA;NA;8.22;53.14;168210;3;Germany;Niedersachsen;Weser-Ems;Oldenburg (Oldenburg), Kreisfreie Stadt;Oldenburg (Oldenburg), Kreisfreie Stadt, Weser-Ems, Niedersachsen, Germany;29/12/2020;26;1;Deaths;Total;Total;RKI
721;DE94A;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE94A;3455;NA;NA;8.02;53.59;98460;3;Germany;Niedersachsen;Weser-Ems;Friesland (DE);Friesland (DE), Weser-Ems, Niedersachsen, Germany;29/12/2020;25;1;Deaths;Total;Total;RKI
722;DE94D;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE94D;3458;NA;NA;8.39;52.99;130144;3;Germany;Niedersachsen;Weser-Ems;Oldenburg, Landkreis;Oldenburg, Landkreis, Weser-Ems, Niedersachsen, Germany;29/12/2020;70;1;Deaths;Total;Total;RKI
723;DE94E;NUTS3;276;DEU;DE;NI;DE-NI;NA;DE94E;3459;NA;NA;8.04;52.38;357343;3;Germany;Niedersachsen;Weser-Ems;Osnabruck, Landkreis;Osnabruck, Landkreis, Weser-Ems, Niedersachsen, Germany;29/12/2020;176;1;Deaths;Total;Total;RKI
724;DEA;NUTS1;276;DEU;DE;NW;DE-NW;NA;DEA;NA;NA;NA;7.66;51.43;17932651;1;Germany;Nordrhein-Westfalen;;;Nordrhein-Westfalen, Germany;29/12/2020;7914;113;Deaths;Total;Total;RKI
725;DEA1;NUTS2;276;DEU;DE;NW;DE-NW;NA;DEA1;NA;NA;NA;6.81;51.28;5202321;2;Germany;Nordrhein-Westfalen;Dusseldorf;;Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;2598;42;Deaths;Total;Total;RKI
726;DEA11;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA11;5111;NA;NA;6.81;51.23;619294;3;Germany;Nordrhein-Westfalen;Dusseldorf;Dusseldorf, Kreisfreie Stadt;Dusseldorf, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;149;1;Deaths;Total;Total;RKI
727;DEA12;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA12;5112;NA;NA;6.74;51.44;498590;3;Germany;Nordrhein-Westfalen;Dusseldorf;Duisburg, Kreisfreie Stadt;Duisburg, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;394;2;Deaths;Total;Total;RKI
728;DEA13;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA13;5113;NA;NA;7.02;51.43;583109;3;Germany;Nordrhein-Westfalen;Dusseldorf;Essen, Kreisfreie Stadt;Essen, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;242;7;Deaths;Total;Total;RKI
729;DEA14;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA14;5114;NA;NA;6.58;51.35;227020;3;Germany;Nordrhein-Westfalen;Dusseldorf;Krefeld, Kreisfreie Stadt;Krefeld, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;72;1;Deaths;Total;Total;RKI
730;DEA15;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA15;5116;NA;NA;6.41;51.17;261454;3;Germany;Nordrhein-Westfalen;Dusseldorf;Monchengladbach, Kreisfreie Stadt;Monchengladbach, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;140;1;Deaths;Total;Total;RKI
731;DEA16;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA16;5117;NA;NA;6.88;51.43;170880;3;Germany;Nordrhein-Westfalen;Dusseldorf;Mulheim an der Ruhr, Kreisfreie Stadt;Mulheim an der Ruhr, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;132;5;Deaths;Total;Total;RKI
732;DEA17;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA17;5119;NA;NA;6.85;51.51;210829;3;Germany;Nordrhein-Westfalen;Dusseldorf;Oberhausen, Kreisfreie Stadt;Oberhausen, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;166;2;Deaths;Total;Total;RKI
733;DEA18;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA18;5120;NA;NA;7.22;51.18;110994;3;Germany;Nordrhein-Westfalen;Dusseldorf;Remscheid, Kreisfreie Stadt;Remscheid, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;105;2;Deaths;Total;Total;RKI
734;DEA19;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA19;5122;NA;NA;7.07;51.16;159360;3;Germany;Nordrhein-Westfalen;Dusseldorf;Solingen, Kreisfreie Stadt;Solingen, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;114;3;Deaths;Total;Total;RKI
735;DEA1A;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1A;5124;NA;NA;7.17;51.25;354382;3;Germany;Nordrhein-Westfalen;Dusseldorf;Wuppertal, Kreisfreie Stadt;Wuppertal, Kreisfreie Stadt, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;250;4;Deaths;Total;Total;RKI
736;DEA1B;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1B;5154;NA;NA;6.26;51.65;310974;3;Germany;Nordrhein-Westfalen;Dusseldorf;Kleve;Kleve, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;96;2;Deaths;Total;Total;RKI
737;DEA1C;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1C;5158;NA;NA;6.97;51.26;485684;3;Germany;Nordrhein-Westfalen;Dusseldorf;Mettmann;Mettmann, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;335;5;Deaths;Total;Total;RKI
738;DEA1D;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1D;5162;NA;NA;6.65;51.14;451007;3;Germany;Nordrhein-Westfalen;Dusseldorf;Rhein-Kreis Neuss;Rhein-Kreis Neuss, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;161;3;Deaths;Total;Total;RKI
739;DEA1E;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1E;5166;NA;NA;6.33;51.28;298935;3;Germany;Nordrhein-Westfalen;Dusseldorf;Viersen;Viersen, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;143;3;Deaths;Total;Total;RKI
740;DEA1F;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA1F;5170;NA;NA;6.62;51.63;459809;3;Germany;Nordrhein-Westfalen;Dusseldorf;Wesel;Wesel, Dusseldorf, Nordrhein-Westfalen, Germany;29/12/2020;99;1;Deaths;Total;Total;RKI
741;DEA2;NUTS2;276;DEU;DE;NW;DE-NW;NA;DEA2;NA;NA;NA;6.97;50.9;4468904;2;Germany;Nordrhein-Westfalen;Koln;;Koln, Nordrhein-Westfalen, Germany;29/12/2020;1942;20;Deaths;Total;Total;RKI
742;DEA23;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA23;5315;NA;NA;6.97;50.95;1085664;3;Germany;Nordrhein-Westfalen;Koln;Koln, Kreisfreie Stadt;Koln, Kreisfreie Stadt, Koln, Nordrhein-Westfalen, Germany;29/12/2020;376;8;Deaths;Total;Total;RKI
743;DEA27;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA27;5362;NA;NA;6.72;50.9;470089;3;Germany;Nordrhein-Westfalen;Koln;Rhein-Erft-Kreis;Rhein-Erft-Kreis, Koln, Nordrhein-Westfalen, Germany;29/12/2020;202;1;Deaths;Total;Total;RKI
744;DEA29;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA29;5370;NA;NA;6.16;51.05;254322;3;Germany;Nordrhein-Westfalen;Koln;Heinsberg;Heinsberg, Koln, Nordrhein-Westfalen, Germany;29/12/2020;203;2;Deaths;Total;Total;RKI
745;DEA2A;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA2A;5374;NA;NA;7.52;51.01;272471;3;Germany;Nordrhein-Westfalen;Koln;Oberbergischer Kreis;Oberbergischer Kreis, Koln, Nordrhein-Westfalen, Germany;29/12/2020;105;6;Deaths;Total;Total;RKI
746;DEA2C;NUTS3;276;DEU;DE;NW;DE-NW;NA;DEA2C;5382;NA;NA;7.23;50.76;599780;3;Germany;Nordrhein-Westfalen;Koln;Rhein-Sieg-Kreis;Rhein-Sieg-Kreis, Koln, Nordrhein-Westfalen, Germany;29/12/2020;221;3;Deaths;Total;Total;RKI
